NAME,B01001_001E,state,county,tract,block group
Block Group 2; Census Tract 302.50; Cobb County; Georgia,1289,13,067,030250,2
Block Group 3; Census Tract 302.50; Cobb County; Georgia,1704,13,067,030250,3
Block Group 1; Census Tract 302.51; Cobb County; Georgia,1408,13,067,030251,1
Block Group 2; Census Tract 302.51; Cobb County; Georgia,1737,13,067,030251,2
Block Group 1; Census Tract 302.52; Cobb County; Georgia,1710,13,067,030252,1
Block Group 2; Census Tract 302.52; Cobb County; Georgia,2055,13,067,030252,2
Block Group 3; Census Tract 302.52; Cobb County; Georgia,1130,13,067,030252,3
Block Group 1; Census Tract 302.53; Cobb County; Georgia,2213,13,067,030253,1
Block Group 2; Census Tract 302.53; Cobb County; Georgia,1284,13,067,030253,2
Block Group 1; Census Tract 302.54; Cobb County; Georgia,1815,13,067,030254,1
Block Group 1; Census Tract 302.55; Cobb County; Georgia,1580,13,067,030255,1
Block Group 2; Census Tract 302.55; Cobb County; Georgia,1894,13,067,030255,2
Block Group 3; Census Tract 302.55; Cobb County; Georgia,2157,13,067,030255,3
Block Group 1; Census Tract 302.56; Cobb County; Georgia,2267,13,067,030256,1
Block Group 2; Census Tract 302.56; Cobb County; Georgia,3369,13,067,030256,2
Block Group 1; Census Tract 302.57; Cobb County; Georgia,1812,13,067,030257,1
Block Group 2; Census Tract 302.57; Cobb County; Georgia,730,13,067,030257,2
Block Group 3; Census Tract 302.57; Cobb County; Georgia,1957,13,067,030257,3
Block Group 1; Census Tract 302.58; Cobb County; Georgia,2260,13,067,030258,1
Block Group 2; Census Tract 302.58; Cobb County; Georgia,1452,13,067,030258,2
Block Group 1; Census Tract 302.59; Cobb County; Georgia,1673,13,067,030259,1
Block Group 2; Census Tract 302.59; Cobb County; Georgia,1917,13,067,030259,2
Block Group 1; Census Tract 302.60; Cobb County; Georgia,2191,13,067,030260,1
Block Group 2; Census Tract 302.60; Cobb County; Georgia,433,13,067,030260,2
Block Group 1; Census Tract 302.61; Cobb County; Georgia,2597,13,067,030261,1
Block Group 2; Census Tract 302.61; Cobb County; Georgia,991,13,067,030261,2
Block Group 1; Census Tract 302.62; Cobb County; Georgia,1818,13,067,030262,1
Block Group 2; Census Tract 302.62; Cobb County; Georgia,2463,13,067,030262,2
Block Group 3; Census Tract 302.62; Cobb County; Georgia,547,13,067,030262,3
Block Group 1; Census Tract 302.63; Cobb County; Georgia,1949,13,067,030263,1
Block Group 2; Census Tract 302.63; Cobb County; Georgia,869,13,067,030263,2
Block Group 1; Census Tract 302.64; Cobb County; Georgia,837,13,067,030264,1
Block Group 2; Census Tract 302.64; Cobb County; Georgia,1888,13,067,030264,2
Block Group 1; Census Tract 302.65; Cobb County; Georgia,2829,13,067,030265,1
Block Group 2; Census Tract 302.65; Cobb County; Georgia,1400,13,067,030265,2
Block Group 1; Census Tract 302.66; Cobb County; Georgia,803,13,067,030266,1
Block Group 2; Census Tract 302.66; Cobb County; Georgia,1498,13,067,030266,2
Block Group 1; Census Tract 302.67; Cobb County; Georgia,2665,13,067,030267,1
Block Group 2; Census Tract 302.67; Cobb County; Georgia,777,13,067,030267,2
Block Group 1; Census Tract 302.68; Cobb County; Georgia,1908,13,067,030268,1
Block Group 2; Census Tract 302.68; Cobb County; Georgia,1268,13,067,030268,2
Block Group 1; Census Tract 302.69; Cobb County; Georgia,2019,13,067,030269,1
Block Group 2; Census Tract 302.69; Cobb County; Georgia,1016,13,067,030269,2
Block Group 1; Census Tract 302.70; Cobb County; Georgia,1570,13,067,030270,1
Block Group 2; Census Tract 302.70; Cobb County; Georgia,1392,13,067,030270,2
Block Group 1; Census Tract 302.71; Cobb County; Georgia,1176,13,067,030271,1
Block Group 2; Census Tract 302.71; Cobb County; Georgia,1659,13,067,030271,2
Block Group 1; Census Tract 302.72; Cobb County; Georgia,1091,13,067,030272,1
Block Group 2; Census Tract 302.72; Cobb County; Georgia,1479,13,067,030272,2
Block Group 1; Census Tract 302.73; Cobb County; Georgia,1237,13,067,030273,1
Block Group 2; Census Tract 302.73; Cobb County; Georgia,633,13,067,030273,2
Block Group 3; Census Tract 302.73; Cobb County; Georgia,971,13,067,030273,3
Block Group 1; Census Tract 302.74; Cobb County; Georgia,851,13,067,030274,1
Block Group 2; Census Tract 302.74; Cobb County; Georgia,1647,13,067,030274,2
Block Group 3; Census Tract 302.74; Cobb County; Georgia,1245,13,067,030274,3
Block Group 1; Census Tract 302.75; Cobb County; Georgia,1552,13,067,030275,1
Block Group 2; Census Tract 302.75; Cobb County; Georgia,1193,13,067,030275,2
Block Group 1; Census Tract 302.76; Cobb County; Georgia,1575,13,067,030276,1
Block Group 2; Census Tract 302.76; Cobb County; Georgia,1266,13,067,030276,2
Block Group 1; Census Tract 302.77; Cobb County; Georgia,1378,13,067,030277,1
Block Group 2; Census Tract 302.77; Cobb County; Georgia,1503,13,067,030277,2
Block Group 1; Census Tract 302.78; Cobb County; Georgia,1450,13,067,030278,1
Block Group 2; Census Tract 302.78; Cobb County; Georgia,936,13,067,030278,2
Block Group 3; Census Tract 302.78; Cobb County; Georgia,3335,13,067,030278,3
Block Group 1; Census Tract 303.19; Cobb County; Georgia,1424,13,067,030319,1
Block Group 2; Census Tract 303.19; Cobb County; Georgia,1383,13,067,030319,2
Block Group 3; Census Tract 303.19; Cobb County; Georgia,1679,13,067,030319,3
Block Group 1; Census Tract 303.22; Cobb County; Georgia,2285,13,067,030322,1
Block Group 2; Census Tract 303.22; Cobb County; Georgia,1606,13,067,030322,2
Block Group 1; Census Tract 303.24; Cobb County; Georgia,1617,13,067,030324,1
Block Group 2; Census Tract 303.24; Cobb County; Georgia,1745,13,067,030324,2
Block Group 3; Census Tract 303.24; Cobb County; Georgia,1130,13,067,030324,3
Block Group 1; Census Tract 303.26; Cobb County; Georgia,1594,13,067,030326,1
Block Group 2; Census Tract 303.26; Cobb County; Georgia,2065,13,067,030326,2
Block Group 3; Census Tract 303.26; Cobb County; Georgia,784,13,067,030326,3
Block Group 1; Census Tract 303.27; Cobb County; Georgia,1674,13,067,030327,1
Block Group 2; Census Tract 303.27; Cobb County; Georgia,1662,13,067,030327,2
Block Group 3; Census Tract 303.27; Cobb County; Georgia,1409,13,067,030327,3
Block Group 1; Census Tract 303.29; Cobb County; Georgia,1700,13,067,030329,1
Block Group 2; Census Tract 303.29; Cobb County; Georgia,1085,13,067,030329,2
Block Group 3; Census Tract 303.29; Cobb County; Georgia,1712,13,067,030329,3
Block Group 1; Census Tract 303.31; Cobb County; Georgia,2129,13,067,030331,1
Block Group 2; Census Tract 303.31; Cobb County; Georgia,1010,13,067,030331,2
Block Group 3; Census Tract 303.31; Cobb County; Georgia,1255,13,067,030331,3
Block Group 4; Census Tract 303.31; Cobb County; Georgia,1151,13,067,030331,4
Block Group 1; Census Tract 303.32; Cobb County; Georgia,1368,13,067,030332,1
Block Group 2; Census Tract 303.32; Cobb County; Georgia,1588,13,067,030332,2
Block Group 1; Census Tract 303.34; Cobb County; Georgia,1242,13,067,030334,1
Block Group 2; Census Tract 303.34; Cobb County; Georgia,2218,13,067,030334,2
Block Group 1; Census Tract 303.35; Cobb County; Georgia,1106,13,067,030335,1
Block Group 2; Census Tract 303.35; Cobb County; Georgia,1355,13,067,030335,2
Block Group 3; Census Tract 303.35; Cobb County; Georgia,956,13,067,030335,3
Block Group 4; Census Tract 303.35; Cobb County; Georgia,1558,13,067,030335,4
Block Group 1; Census Tract 303.37; Cobb County; Georgia,2219,13,067,030337,1
Block Group 2; Census Tract 303.37; Cobb County; Georgia,2219,13,067,030337,2
Block Group 3; Census Tract 303.37; Cobb County; Georgia,653,13,067,030337,3
Block Group 1; Census Tract 303.40; Cobb County; Georgia,2367,13,067,030340,1
Block Group 2; Census Tract 303.40; Cobb County; Georgia,2034,13,067,030340,2
Block Group 1; Census Tract 303.41; Cobb County; Georgia,1881,13,067,030341,1
Block Group 2; Census Tract 303.41; Cobb County; Georgia,1393,13,067,030341,2
Block Group 3; Census Tract 303.41; Cobb County; Georgia,1297,13,067,030341,3
Block Group 1; Census Tract 303.42; Cobb County; Georgia,2063,13,067,030342,1
Block Group 2; Census Tract 303.42; Cobb County; Georgia,1599,13,067,030342,2
Block Group 3; Census Tract 303.42; Cobb County; Georgia,1181,13,067,030342,3
Block Group 1; Census Tract 303.43; Cobb County; Georgia,2266,13,067,030343,1
Block Group 2; Census Tract 303.43; Cobb County; Georgia,1810,13,067,030343,2
Block Group 3; Census Tract 303.43; Cobb County; Georgia,1048,13,067,030343,3
Block Group 1; Census Tract 303.44; Cobb County; Georgia,1240,13,067,030344,1
Block Group 2; Census Tract 303.44; Cobb County; Georgia,723,13,067,030344,2
Block Group 3; Census Tract 303.44; Cobb County; Georgia,1822,13,067,030344,3
Block Group 1; Census Tract 303.45; Cobb County; Georgia,537,13,067,030345,1
Block Group 2; Census Tract 303.45; Cobb County; Georgia,3718,13,067,030345,2
Block Group 3; Census Tract 303.45; Cobb County; Georgia,1938,13,067,030345,3
Block Group 4; Census Tract 303.45; Cobb County; Georgia,1167,13,067,030345,4
Block Group 1; Census Tract 303.46; Cobb County; Georgia,2724,13,067,030346,1
Block Group 2; Census Tract 303.46; Cobb County; Georgia,1240,13,067,030346,2
Block Group 3; Census Tract 303.46; Cobb County; Georgia,1654,13,067,030346,3
Block Group 1; Census Tract 303.47; Cobb County; Georgia,1591,13,067,030347,1
Block Group 2; Census Tract 303.47; Cobb County; Georgia,616,13,067,030347,2
Block Group 3; Census Tract 303.47; Cobb County; Georgia,1445,13,067,030347,3
Block Group 4; Census Tract 303.47; Cobb County; Georgia,812,13,067,030347,4
Block Group 1; Census Tract 303.48; Cobb County; Georgia,1061,13,067,030348,1
Block Group 2; Census Tract 303.48; Cobb County; Georgia,1849,13,067,030348,2
Block Group 3; Census Tract 303.48; Cobb County; Georgia,929,13,067,030348,3
Block Group 4; Census Tract 303.48; Cobb County; Georgia,1205,13,067,030348,4
Block Group 1; Census Tract 303.49; Cobb County; Georgia,944,13,067,030349,1
Block Group 2; Census Tract 303.49; Cobb County; Georgia,871,13,067,030349,2
Block Group 3; Census Tract 303.49; Cobb County; Georgia,1440,13,067,030349,3
Block Group 1; Census Tract 303.50; Cobb County; Georgia,999,13,067,030350,1
Block Group 2; Census Tract 303.50; Cobb County; Georgia,1282,13,067,030350,2
Block Group 1; Census Tract 303.51; Cobb County; Georgia,1079,13,067,030351,1
Block Group 2; Census Tract 303.51; Cobb County; Georgia,2024,13,067,030351,2
Block Group 1; Census Tract 303.52; Cobb County; Georgia,2311,13,067,030352,1
Block Group 2; Census Tract 303.52; Cobb County; Georgia,2274,13,067,030352,2
Block Group 3; Census Tract 303.52; Cobb County; Georgia,1633,13,067,030352,3
Block Group 1; Census Tract 303.53; Cobb County; Georgia,937,13,067,030353,1
Block Group 2; Census Tract 303.53; Cobb County; Georgia,643,13,067,030353,2
Block Group 3; Census Tract 303.53; Cobb County; Georgia,1617,13,067,030353,3
Block Group 1; Census Tract 303.54; Cobb County; Georgia,2289,13,067,030354,1
Block Group 2; Census Tract 303.54; Cobb County; Georgia,1972,13,067,030354,2
Block Group 3; Census Tract 303.54; Cobb County; Georgia,417,13,067,030354,3
Block Group 1; Census Tract 303.55; Cobb County; Georgia,2332,13,067,030355,1
Block Group 1; Census Tract 303.56; Cobb County; Georgia,2873,13,067,030356,1
Block Group 2; Census Tract 303.56; Cobb County; Georgia,1341,13,067,030356,2
Block Group 3; Census Tract 303.56; Cobb County; Georgia,527,13,067,030356,3
Block Group 1; Census Tract 303.57; Cobb County; Georgia,1208,13,067,030357,1
Block Group 2; Census Tract 303.57; Cobb County; Georgia,967,13,067,030357,2
Block Group 1; Census Tract 303.58; Cobb County; Georgia,1978,13,067,030358,1
Block Group 2; Census Tract 303.58; Cobb County; Georgia,1623,13,067,030358,2
Block Group 1; Census Tract 303.59; Cobb County; Georgia,1387,13,067,030359,1
Block Group 2; Census Tract 303.59; Cobb County; Georgia,1118,13,067,030359,2
Block Group 3; Census Tract 303.59; Cobb County; Georgia,1813,13,067,030359,3
Block Group 1; Census Tract 303.60; Cobb County; Georgia,1062,13,067,030360,1
Block Group 2; Census Tract 303.60; Cobb County; Georgia,851,13,067,030360,2
Block Group 1; Census Tract 303.61; Cobb County; Georgia,1788,13,067,030361,1
Block Group 2; Census Tract 303.61; Cobb County; Georgia,1370,13,067,030361,2
Block Group 3; Census Tract 303.61; Cobb County; Georgia,1328,13,067,030361,3
Block Group 1; Census Tract 303.62; Cobb County; Georgia,722,13,067,030362,1
Block Group 2; Census Tract 303.62; Cobb County; Georgia,2586,13,067,030362,2
Block Group 1; Census Tract 303.63; Cobb County; Georgia,1275,13,067,030363,1
Block Group 2; Census Tract 303.63; Cobb County; Georgia,2256,13,067,030363,2
Block Group 1; Census Tract 303.64; Cobb County; Georgia,1567,13,067,030364,1
Block Group 2; Census Tract 303.64; Cobb County; Georgia,1173,13,067,030364,2
Block Group 1; Census Tract 303.65; Cobb County; Georgia,1452,13,067,030365,1
Block Group 2; Census Tract 303.65; Cobb County; Georgia,1569,13,067,030365,2
Block Group 1; Census Tract 303.66; Cobb County; Georgia,1642,13,067,030366,1
Block Group 2; Census Tract 303.66; Cobb County; Georgia,1593,13,067,030366,2
Block Group 1; Census Tract 303.67; Cobb County; Georgia,802,13,067,030367,1
Block Group 2; Census Tract 303.67; Cobb County; Georgia,1733,13,067,030367,2
Block Group 1; Census Tract 303.68; Cobb County; Georgia,567,13,067,030368,1
Block Group 2; Census Tract 303.68; Cobb County; Georgia,2131,13,067,030368,2
Block Group 1; Census Tract 303.69; Cobb County; Georgia,1939,13,067,030369,1
Block Group 2; Census Tract 303.69; Cobb County; Georgia,1555,13,067,030369,2
Block Group 1; Census Tract 303.70; Cobb County; Georgia,1132,13,067,030370,1
Block Group 2; Census Tract 303.70; Cobb County; Georgia,1806,13,067,030370,2
Block Group 3; Census Tract 303.70; Cobb County; Georgia,1071,13,067,030370,3
Block Group 1; Census Tract 304.05; Cobb County; Georgia,1841,13,067,030405,1
Block Group 2; Census Tract 304.05; Cobb County; Georgia,675,13,067,030405,2
Block Group 3; Census Tract 304.05; Cobb County; Georgia,1372,13,067,030405,3
Block Group 4; Census Tract 304.05; Cobb County; Georgia,1022,13,067,030405,4
Block Group 5; Census Tract 304.05; Cobb County; Georgia,1922,13,067,030405,5
Block Group 1; Census Tract 304.07; Cobb County; Georgia,2272,13,067,030407,1
Block Group 2; Census Tract 304.07; Cobb County; Georgia,1251,13,067,030407,2
Block Group 3; Census Tract 304.07; Cobb County; Georgia,1436,13,067,030407,3
Block Group 1; Census Tract 304.08; Cobb County; Georgia,1680,13,067,030408,1
Block Group 2; Census Tract 304.08; Cobb County; Georgia,1070,13,067,030408,2
Block Group 1; Census Tract 304.09; Cobb County; Georgia,1928,13,067,030409,1
Block Group 2; Census Tract 304.09; Cobb County; Georgia,1462,13,067,030409,2
Block Group 1; Census Tract 304.10; Cobb County; Georgia,1491,13,067,030410,1
Block Group 2; Census Tract 304.10; Cobb County; Georgia,1157,13,067,030410,2
Block Group 3; Census Tract 304.10; Cobb County; Georgia,712,13,067,030410,3
Block Group 4; Census Tract 304.10; Cobb County; Georgia,1197,13,067,030410,4
Block Group 1; Census Tract 304.11; Cobb County; Georgia,419,13,067,030411,1
Block Group 2; Census Tract 304.11; Cobb County; Georgia,1451,13,067,030411,2
Block Group 3; Census Tract 304.11; Cobb County; Georgia,338,13,067,030411,3
Block Group 1; Census Tract 304.12; Cobb County; Georgia,1010,13,067,030412,1
Block Group 2; Census Tract 304.12; Cobb County; Georgia,2041,13,067,030412,2
Block Group 3; Census Tract 304.12; Cobb County; Georgia,1681,13,067,030412,3
Block Group 1; Census Tract 304.13; Cobb County; Georgia,1615,13,067,030413,1
Block Group 2; Census Tract 304.13; Cobb County; Georgia,1536,13,067,030413,2
Block Group 3; Census Tract 304.13; Cobb County; Georgia,2477,13,067,030413,3
Block Group 1; Census Tract 304.14; Cobb County; Georgia,2009,13,067,030414,1
Block Group 2; Census Tract 304.14; Cobb County; Georgia,1171,13,067,030414,2
Block Group 1; Census Tract 305.05; Cobb County; Georgia,1007,13,067,030505,1
Block Group 2; Census Tract 305.05; Cobb County; Georgia,620,13,067,030505,2
Block Group 3; Census Tract 305.05; Cobb County; Georgia,2774,13,067,030505,3
Block Group 4; Census Tract 305.05; Cobb County; Georgia,1699,13,067,030505,4
Block Group 1; Census Tract 305.06; Cobb County; Georgia,1610,13,067,030506,1
Block Group 2; Census Tract 305.06; Cobb County; Georgia,1827,13,067,030506,2
Block Group 3; Census Tract 305.06; Cobb County; Georgia,1033,13,067,030506,3
Block Group 1; Census Tract 305.07; Cobb County; Georgia,2903,13,067,030507,1
Block Group 2; Census Tract 305.07; Cobb County; Georgia,1039,13,067,030507,2
Block Group 3; Census Tract 305.07; Cobb County; Georgia,2265,13,067,030507,3
Block Group 1; Census Tract 305.08; Cobb County; Georgia,2428,13,067,030508,1
Block Group 2; Census Tract 305.08; Cobb County; Georgia,1182,13,067,030508,2
Block Group 1; Census Tract 305.09; Cobb County; Georgia,1794,13,067,030509,1
Block Group 2; Census Tract 305.09; Cobb County; Georgia,1836,13,067,030509,2
Block Group 1; Census Tract 305.10; Cobb County; Georgia,1808,13,067,030510,1
Block Group 1; Census Tract 305.11; Cobb County; Georgia,811,13,067,030511,1
Block Group 2; Census Tract 305.11; Cobb County; Georgia,1412,13,067,030511,2
Block Group 3; Census Tract 305.11; Cobb County; Georgia,1799,13,067,030511,3
Block Group 1; Census Tract 306.02; Cobb County; Georgia,1386,13,067,030602,1
Block Group 2; Census Tract 306.02; Cobb County; Georgia,2488,13,067,030602,2
Block Group 3; Census Tract 306.02; Cobb County; Georgia,1096,13,067,030602,3
Block Group 4; Census Tract 306.02; Cobb County; Georgia,1562,13,067,030602,4
Block Group 5; Census Tract 306.02; Cobb County; Georgia,1498,13,067,030602,5
Block Group 1; Census Tract 306.03; Cobb County; Georgia,3082,13,067,030603,1
Block Group 2; Census Tract 306.03; Cobb County; Georgia,706,13,067,030603,2
Block Group 3; Census Tract 306.03; Cobb County; Georgia,1795,13,067,030603,3
Block Group 1; Census Tract 306.04; Cobb County; Georgia,1344,13,067,030604,1
Block Group 2; Census Tract 306.04; Cobb County; Georgia,1116,13,067,030604,2
Block Group 3; Census Tract 306.04; Cobb County; Georgia,681,13,067,030604,3
Block Group 1; Census Tract 307; Cobb County; Georgia,1602,13,067,030700,1
Block Group 2; Census Tract 307; Cobb County; Georgia,751,13,067,030700,2
Block Group 3; Census Tract 307; Cobb County; Georgia,1206,13,067,030700,3
Block Group 4; Census Tract 307; Cobb County; Georgia,881,13,067,030700,4
Block Group 1; Census Tract 308; Cobb County; Georgia,648,13,067,030800,1
Block Group 2; Census Tract 308; Cobb County; Georgia,4449,13,067,030800,2
Block Group 3; Census Tract 308; Cobb County; Georgia,1392,13,067,030800,3
Block Group 1; Census Tract 309.06; Cobb County; Georgia,1938,13,067,030906,1
Block Group 2; Census Tract 309.06; Cobb County; Georgia,1575,13,067,030906,2
Block Group 3; Census Tract 309.06; Cobb County; Georgia,986,13,067,030906,3
Block Group 1; Census Tract 309.07; Cobb County; Georgia,996,13,067,030907,1
Block Group 2; Census Tract 309.07; Cobb County; Georgia,1186,13,067,030907,2
Block Group 3; Census Tract 309.07; Cobb County; Georgia,1412,13,067,030907,3
Block Group 1; Census Tract 309.08; Cobb County; Georgia,762,13,067,030908,1
Block Group 2; Census Tract 309.08; Cobb County; Georgia,1499,13,067,030908,2
Block Group 3; Census Tract 309.08; Cobb County; Georgia,1863,13,067,030908,3
Block Group 1; Census Tract 309.09; Cobb County; Georgia,1006,13,067,030909,1
Block Group 2; Census Tract 309.09; Cobb County; Georgia,1350,13,067,030909,2
Block Group 3; Census Tract 309.09; Cobb County; Georgia,1937,13,067,030909,3
Block Group 1; Census Tract 309.10; Cobb County; Georgia,1352,13,067,030910,1
Block Group 2; Census Tract 309.10; Cobb County; Georgia,2243,13,067,030910,2
Block Group 1; Census Tract 309.11; Cobb County; Georgia,1783,13,067,030911,1
Block Group 2; Census Tract 309.11; Cobb County; Georgia,1970,13,067,030911,2
Block Group 1; Census Tract 309.12; Cobb County; Georgia,892,13,067,030912,1
Block Group 2; Census Tract 309.12; Cobb County; Georgia,1614,13,067,030912,2
Block Group 3; Census Tract 309.12; Cobb County; Georgia,1110,13,067,030912,3
Block Group 4; Census Tract 309.12; Cobb County; Georgia,1756,13,067,030912,4
Block Group 5; Census Tract 309.12; Cobb County; Georgia,753,13,067,030912,5
Block Group 1; Census Tract 310.01; Cobb County; Georgia,1623,13,067,031001,1
Block Group 2; Census Tract 310.01; Cobb County; Georgia,1292,13,067,031001,2
Block Group 3; Census Tract 310.01; Cobb County; Georgia,2858,13,067,031001,3
Block Group 1; Census Tract 310.04; Cobb County; Georgia,2820,13,067,031004,1
Block Group 2; Census Tract 310.04; Cobb County; Georgia,2528,13,067,031004,2
Block Group 3; Census Tract 310.04; Cobb County; Georgia,1530,13,067,031004,3
Block Group 4; Census Tract 310.04; Cobb County; Georgia,1959,13,067,031004,4
Block Group 1; Census Tract 310.05; Cobb County; Georgia,1270,13,067,031005,1
Block Group 2; Census Tract 310.05; Cobb County; Georgia,1450,13,067,031005,2
Block Group 3; Census Tract 310.05; Cobb County; Georgia,1161,13,067,031005,3
Block Group 4; Census Tract 310.05; Cobb County; Georgia,1197,13,067,031005,4
Block Group 1; Census Tract 310.06; Cobb County; Georgia,1544,13,067,031006,1
Block Group 2; Census Tract 310.06; Cobb County; Georgia,2270,13,067,031006,2
Block Group 1; Census Tract 310.07; Cobb County; Georgia,1970,13,067,031007,1
Block Group 2; Census Tract 310.07; Cobb County; Georgia,1080,13,067,031007,2
Block Group 3; Census Tract 310.07; Cobb County; Georgia,684,13,067,031007,3
Block Group 4; Census Tract 310.07; Cobb County; Georgia,1348,13,067,031007,4
Block Group 1; Census Tract 311.01; Cobb County; Georgia,1400,13,067,031101,1
Block Group 2; Census Tract 311.01; Cobb County; Georgia,1949,13,067,031101,2
Block Group 3; Census Tract 311.01; Cobb County; Georgia,294,13,067,031101,3
Block Group 4; Census Tract 311.01; Cobb County; Georgia,1315,13,067,031101,4
Block Group 5; Census Tract 311.01; Cobb County; Georgia,2008,13,067,031101,5
Block Group 1; Census Tract 311.10; Cobb County; Georgia,1634,13,067,031110,1
Block Group 2; Census Tract 311.10; Cobb County; Georgia,1624,13,067,031110,2
Block Group 1; Census Tract 311.11; Cobb County; Georgia,1211,13,067,031111,1
Block Group 2; Census Tract 311.11; Cobb County; Georgia,1071,13,067,031111,2
Block Group 3; Census Tract 311.11; Cobb County; Georgia,1065,13,067,031111,3
Block Group 1; Census Tract 311.12; Cobb County; Georgia,1672,13,067,031112,1
Block Group 2; Census Tract 311.12; Cobb County; Georgia,2321,13,067,031112,2
Block Group 3; Census Tract 311.12; Cobb County; Georgia,1916,13,067,031112,3
Block Group 4; Census Tract 311.12; Cobb County; Georgia,753,13,067,031112,4
Block Group 1; Census Tract 311.13; Cobb County; Georgia,1377,13,067,031113,1
Block Group 1; Census Tract 311.14; Cobb County; Georgia,1789,13,067,031114,1
Block Group 2; Census Tract 311.14; Cobb County; Georgia,1911,13,067,031114,2
Block Group 3; Census Tract 311.14; Cobb County; Georgia,1494,13,067,031114,3
Block Group 4; Census Tract 311.14; Cobb County; Georgia,253,13,067,031114,4
Block Group 5; Census Tract 311.14; Cobb County; Georgia,1154,13,067,031114,5
Block Group 1; Census Tract 311.15; Cobb County; Georgia,1379,13,067,031115,1
Block Group 2; Census Tract 311.15; Cobb County; Georgia,1035,13,067,031115,2
Block Group 3; Census Tract 311.15; Cobb County; Georgia,1568,13,067,031115,3
Block Group 1; Census Tract 311.16; Cobb County; Georgia,865,13,067,031116,1
Block Group 2; Census Tract 311.16; Cobb County; Georgia,1001,13,067,031116,2
Block Group 3; Census Tract 311.16; Cobb County; Georgia,1048,13,067,031116,3
Block Group 4; Census Tract 311.16; Cobb County; Georgia,775,13,067,031116,4
Block Group 1; Census Tract 311.17; Cobb County; Georgia,2260,13,067,031117,1
Block Group 2; Census Tract 311.17; Cobb County; Georgia,936,13,067,031117,2
Block Group 3; Census Tract 311.17; Cobb County; Georgia,1065,13,067,031117,3
Block Group 4; Census Tract 311.17; Cobb County; Georgia,2159,13,067,031117,4
Block Group 1; Census Tract 311.18; Cobb County; Georgia,1334,13,067,031118,1
Block Group 2; Census Tract 311.18; Cobb County; Georgia,1784,13,067,031118,2
Block Group 3; Census Tract 311.18; Cobb County; Georgia,761,13,067,031118,3
Block Group 4; Census Tract 311.18; Cobb County; Georgia,1622,13,067,031118,4
Block Group 1; Census Tract 311.19; Cobb County; Georgia,1832,13,067,031119,1
Block Group 2; Census Tract 311.19; Cobb County; Georgia,819,13,067,031119,2
Block Group 3; Census Tract 311.19; Cobb County; Georgia,1348,13,067,031119,3
Block Group 1; Census Tract 311.20; Cobb County; Georgia,1808,13,067,031120,1
Block Group 2; Census Tract 311.20; Cobb County; Georgia,723,13,067,031120,2
Block Group 3; Census Tract 311.20; Cobb County; Georgia,1648,13,067,031120,3
Block Group 1; Census Tract 311.21; Cobb County; Georgia,1503,13,067,031121,1
Block Group 2; Census Tract 311.21; Cobb County; Georgia,923,13,067,031121,2
Block Group 1; Census Tract 311.22; Cobb County; Georgia,874,13,067,031122,1
Block Group 2; Census Tract 311.22; Cobb County; Georgia,371,13,067,031122,2
Block Group 3; Census Tract 311.22; Cobb County; Georgia,1180,13,067,031122,3
Block Group 1; Census Tract 312.07; Cobb County; Georgia,1511,13,067,031207,1
Block Group 2; Census Tract 312.07; Cobb County; Georgia,858,13,067,031207,2
Block Group 3; Census Tract 312.07; Cobb County; Georgia,784,13,067,031207,3
Block Group 4; Census Tract 312.07; Cobb County; Georgia,2029,13,067,031207,4
Block Group 1; Census Tract 312.09; Cobb County; Georgia,1153,13,067,031209,1
Block Group 2; Census Tract 312.09; Cobb County; Georgia,1541,13,067,031209,2
Block Group 3; Census Tract 312.09; Cobb County; Georgia,1857,13,067,031209,3
Block Group 1; Census Tract 312.12; Cobb County; Georgia,1107,13,067,031212,1
Block Group 2; Census Tract 312.12; Cobb County; Georgia,1443,13,067,031212,2
Block Group 1; Census Tract 312.13; Cobb County; Georgia,1389,13,067,031213,1
Block Group 2; Census Tract 312.13; Cobb County; Georgia,1634,13,067,031213,2
Block Group 1; Census Tract 312.14; Cobb County; Georgia,2030,13,067,031214,1
Block Group 2; Census Tract 312.14; Cobb County; Georgia,2019,13,067,031214,2
Block Group 1; Census Tract 312.15; Cobb County; Georgia,242,13,067,031215,1
Block Group 2; Census Tract 312.15; Cobb County; Georgia,1795,13,067,031215,2
Block Group 3; Census Tract 312.15; Cobb County; Georgia,868,13,067,031215,3
Block Group 4; Census Tract 312.15; Cobb County; Georgia,2123,13,067,031215,4
Block Group 1; Census Tract 312.16; Cobb County; Georgia,1750,13,067,031216,1
Block Group 2; Census Tract 312.16; Cobb County; Georgia,1324,13,067,031216,2
Block Group 1; Census Tract 312.17; Cobb County; Georgia,1339,13,067,031217,1
Block Group 2; Census Tract 312.17; Cobb County; Georgia,1041,13,067,031217,2
Block Group 3; Census Tract 312.17; Cobb County; Georgia,1207,13,067,031217,3
Block Group 4; Census Tract 312.17; Cobb County; Georgia,375,13,067,031217,4
Block Group 1; Census Tract 312.18; Cobb County; Georgia,699,13,067,031218,1
Block Group 2; Census Tract 312.18; Cobb County; Georgia,588,13,067,031218,2
Block Group 3; Census Tract 312.18; Cobb County; Georgia,1016,13,067,031218,3
Block Group 1; Census Tract 312.19; Cobb County; Georgia,940,13,067,031219,1
Block Group 2; Census Tract 312.19; Cobb County; Georgia,1057,13,067,031219,2
